2019-11-29 00:43:46,55.11,-0.43,998.47,0.549,3.616,3.334,84.62,-60.74,47.89
2019-11-29 00:43:47,67.93,-38.76,1005.68,-4.189,0.214,0.099,91.67,-53.59,30.78
2019-11-29 00:43:47,61.40,-52.61,989.44,1.282,-0.984,0.374,95.20,-57.16,37.63
2019-11-29 00:43:48,48.77,-52.37,992.74,0.839,-2.182,-0.198,82.86,-44.66,46.18
2019-11-29 00:43:48,59.14,-27.65,1002.38,0.374,-0.137,0.305,77.57,-60.74,54.73
2019-11-29 00:43:49,56.95,-58.53,1005.25,-1.472,-3.120,-1.892,79.33,-55.38,56.44
2019-11-29 00:43:49,51.09,-41.44,1000.92,0.351,0.114,-0.687,77.57,-42.87,58.15
2019-11-29 00:43:50,51.82,-37.72,996.22,0.175,0.320,0.282,98.73,-46.45,51.31
2019-11-29 00:43:50,41.32,-36.93,1000.92,0.298,-1.038,0.114,89.91,-48.23,46.18
2019-11-29 00:43:51,87.83,-28.87,1006.65,1.205,-0.877,-0.267,59.94,-64.31,41.05
2019-11-29 00:43:51,57.13,20.39,998.35,5.554,0.160,3.098,86.38,-37.51,70.12
2019-11-29 00:43:52,82.03,-34.42,1003.17,0.687,-1.526,-3.609,75.81,-37.51,53.02
2019-11-29 00:43:52,51.88,-10.93,1002.69,-2.876,-1.244,0.664,68.76,-30.37,39.34
2019-11-29 00:43:53,31.74,-12.27,1000.92,-2.907,-1.358,0.458,59.94,-28.58,51.31
2019-11-29 00:43:53,26.43,-12.94,1004.09,-0.496,-0.053,-0.099,68.76,-30.37,42.76
2019-11-29 00:43:54,25.39,-5.55,1005.00,0.153,0.008,-0.557,86.38,-44.66,59.86
2019-11-29 00:43:54,30.70,-2.93,1002.56,-0.084,-0.557,-0.175,68.76,-33.94,49.60
2019-11-29 00:43:55,31.19,-1.34,994.26,0.648,0.229,0.099,72.28,-30.37,53.02
2019-11-29 00:43:55,29.48,-5.13,1003.72,-0.038,0.328,0.053,84.62,-35.73,61.57
2019-11-29 00:43:56,24.78,-11.47,998.23,-1.030,0.092,-0.137,68.76,-30.37,63.28
2019-11-29 00:43:56,51.70,-16.05,994.75,-6.180,1.236,0.107,72.28,-51.81,53.02
2019-11-29 00:43:57,28.69,-9.22,1001.16,0.000,2.037,0.633,70.52,-35.73,71.83
2019-11-29 00:43:57,21.91,-5.43,996.03,1.152,0.580,0.130,70.52,-39.30,51.31
2019-11-29 00:43:58,26.92,-6.47,1002.14,-0.275,0.488,0.092,70.52,-35.73,37.63
2019-11-29 00:43:58,14.16,-1.40,998.60,-0.168,1.015,0.313,91.67,-28.58,54.73
2019-11-29 00:43:59,20.32,-6.47,995.42,-0.053,0.282,-0.053,95.20,-39.30,51.31
2019-11-29 00:43:59,29.97,9.22,1036.32,4.028,11.292,-1.274,65.23,-19.65,63.28
2019-11-29 00:44:00,-263.79,37.78,852.91,11.932,23.094,-4.906,-19.39,126.83,76.96
2019-11-29 00:44:00,-281.68,131.23,953.80,3.113,3.624,0.626,-28.21,117.90,75.25
2019-11-29 00:44:01,-270.02,144.59,951.60,-0.237,0.183,-1.122,-12.34,108.97,70.12
2019-11-29 00:44:01,-101.81,-76.78,916.08,-50.697,-48.889,23.743,81.10,60.74,71.83
2019-11-29 00:44:02,64.27,-37.23,1053.47,-2.831,1.015,6.058,104.01,-44.66,66.70
2019-11-29 00:44:02,-241.21,-6.96,882.20,21.172,-4.280,-40.054,75.81,19.65,73.54
2019-11-29 00:44:03,17.88,53.65,1001.53,-0.938,9.254,3.998,38.78,-21.44,61.57
2019-11-29 00:44:03,-58.11,64.09,1015.50,-0.061,-1.518,0.160,44.07,-8.93,70.12
2019-11-29 00:44:04,-56.58,70.80,1009.03,0.275,-2.174,-1.198,49.36,3.57,58.15
2019-11-29 00:44:04,4.82,83.25,982.24,0.984,-1.038,-2.083,51.13,-12.50,59.86
2019-11-29 00:44:05,-12.45,71.23,999.82,0.305,1.892,-0.488,59.94,-7.15,61.57
2019-11-29 00:44:05,21.24,183.47,972.35,7.454,-4.417,-1.617,29.97,-26.80,32.49
2019-11-29 00:44:06,-5.62,79.22,1010.44,0.748,0.252,-0.839,40.55,-8.93,53.02
2019-11-29 00:44:06,-6.29,90.39,1005.07,-1.686,-5.844,-1.015,17.63,-3.57,44.47
2019-11-29 00:44:07,-22.22,77.51,1021.79,3.761,1.244,-2.052,44.07,-12.50,66.70
2019-11-29 00:44:07,-22.83,94.54,977.48,5.630,2.472,-4.219,37.02,-23.22,63.28
2019-11-29 00:44:08,19.29,61.22,1004.82,0.771,-1.297,-2.716,38.78,-21.44,54.73
2019-11-29 00:44:08,95.40,42.79,1031.56,4.341,-7.271,-4.974,45.84,-25.01,54.73
